"FIDs","AveDBH","AveHt.1","BasalArWtHt.1","Density","AveBasalAr","AveHt.2","BasalArWtHt.2","AveAGB","dem","aspect","slope","s1vv","s1vh","s1vvstd","s1vhstd","s1vvmd","s1vhmd","s1vvrvh","s1vvrvhmd","s1vhrvv","s1vhrvvmd","s1npdi","s1npdimd","p2hh","p2hv","p2hhrhv","p2hvrhh","p2npdi","l8r","l8r75smax","l8r25min","l8rmax","l8rmaxLST","l8rmaxRN","l8rmaxSVVI","l8rmin","l8rminLST","l8rminRN","l8rminSVVI","l8g","l8g75smax","l8g25min","l8gmax","l8gmaxLST","l8gmaxRN","l8gmaxSVVI","l8gmin","l8gminLST","l8gminRN","l8gminSVVI","l8b","l8b75smax","l8b25min","l8bmax","l8bmaxLST","l8bmaxRN","l8bmaxSVVI","l8bmin","l8bminLST","l8bminRN","l8bminSVVI","l8nir","l8nir75smax","l8nir25min","l8nirmax","l8nirmaxLST","l8nirmaxRN","l8nirmaxSVVI","l8nirmin","l8nirminLST","l8nirminRN","l8nirminSVVI","l8sw1","l8sw175smax","l8sw125min","l8sw1max","l8sw1maxLST","l8sw1maxRN","l8sw1maxSVVI","l8sw1min","l8sw1minLST","l8sw1minRN","l8sw1minSVVI","l8sw2","l8sw275smax","l8sw225min","l8sw2max","l8sw2maxLST","l8sw2maxRN","l8sw2maxSVVI","l8sw2min","l8sw2minLST","l8sw2minRN","l8sw2minSVVI","l8RNav2575","l8RNav75smax","l8RNavsmin25","l8RNmax","l8RNmin","l8SVVIav2575","l8SVVIav75smax","l8SVVIavsmin25","l8SVVImax","l8SVVImin","l8NS1av2575","l8NS1av75smax","l8NS1avsmin25","l8NS1max","l8NS1min","l8NS2av2575","l8NS2av75smax","l8NS2avsmin25","l8NS2max","l8NS2min","l8ndvi","l8evi","l8evi2","l8rvi","l8tcw","l8tcb","l8tcg","l8tcwgd"
439,9.8,6.8,7.2,707.36,0.01,6.75,7.23,18.5325,483.390168971,31613.4362519,8891.05376344,-8.36081754929196,-13.728600599062,0.0270299451388,0.00678301869553,-8.60807073669911,-13.7638512510015,5.36778304977003,5.15578051430241,-5.36778304977003,-5.15578051430241,-0.243002464515799,-0.230457647632461,-7.43263313288253,-11.8426407686396,4.41000763575703,-4.41000763575703,-0.228790919303553,1641.60215054,1805.86635945,1542.47772657,1919.03993856,1549.23963134,1651.47465438,1501.49462366,1498.66820276,1662.34254992,1512.84792627,1618.60675883,2067.76804916,2191.22427035,1924.40706605,1919.03993856,1549.23963134,1651.47465438,1501.49462366,1498.66820276,1662.34254992,1512.84792627,1618.60675883,983.325652842,1128.42089094,895.380952381,1248.69585253,1046.23655914,991.937019969,1030.58832565,876.053763441,962,934.98156682,877.331797235,7696.68202765,8307.27956989,7115.34101382,8480.4500768,7106.39477727,7066.71121352,7142.53609831,6936.17357911,7188.98156682,7974.31490015,8166.62980031,6130.48540707,6467.39016897,5255.66205837,6740.06912442,4476.82949309,5020.85560676,4455.74807988,4451.5437788,6107.37788018,5816.35176651,6740.06912442,2973.24884793,3154.78955453,2476.59447005,3228.39784946,1960.38709677,2397.95238095,1930.95852535,1930.95852535,2937,2602.59600614,3208.05683564,16421.1397849,16635.7926267,16250.7726575,16813.9170507,16211.8648233,10284.5852535,10390.4147465,9992.24731183,10423.4070661,9742.98156682,11205.2749616,11838.1689708,10874.0276498,12303.3947773,10788.2427035,14478.093702,15103.5960061,14238.7066052,15723.8540707,14138.906298,0.648414608248047,1.48812181266066,1.30076600011329,4.68851848489489,9435.49631567456,9621.323931649,3878.55517925997,5556.94113641459
440,10.6,7.2,7.7,749.8,0.01,7.19,7.75,21.8325,489.181818182,9711.04930663,5038.72265023,-7.90785795680375,-12.8087750616642,0.026834921633,0.00569070660536,-8.06091425527646,-12.8841704275076,4.9009171048605,4.82325617223115,-4.9009171048605,-4.82325617223115,-0.236569190586691,-0.230281053778486,-1.15611758605368,-10.9827192738032,9.82660168774953,-9.82660168774953,-0.809517567555923,1814.31432974,2001.20955316,1677.53312789,2063.64560863,1924.15100154,2025.18644068,1641.88906009,1630.79506934,1780.23266564,1722.63636364,1922.32819723,2280.79352851,2372.94915254,2166.9183359,2063.64560863,1924.15100154,2025.18644068,1641.88906009,1630.79506934,1780.23266564,1722.63636364,1922.32819723,1045.45916795,1230.00154083,934.927580894,1284.06471495,1014.55469954,1089.55007704,986.251155624,894,1191.73035439,936.844375963,1018.20030817,9973.02311248,10489.6563945,9230.65331279,10581.6671803,9504.21879815,9779.201849,9047.28197227,8992.55161787,10102.1987673,10575.9383667,9773.47303544,7455.50693374,7844.87057011,6727.88751926,8037.00770416,7300.01078582,7498.69645609,6124.91217257,6124.91217257,7275.45916795,8037.00770416,7528.90292758,3484.61787365,3705.44067797,3058.16024653,3831.09553159,3611.97534669,3726.81201849,2679.0046225,2679.0046225,3389.42835131,3645.95069337,3666.65947612,16892.5007704,17073.2711864,16700.1571649,17197.9075501,16568.5100154,10312.0107858,10377.9691834,10080.3343606,10405.3651772,9966.95993837,11439.5531587,11709.6533128,11333.2711864,11936.0030817,11284.3436055,14811.7503852,15191.9676425,14616.1664099,15432.4252696,14480.1124807,0.692158752791539,1.56669684862131,1.42352279253955,5.49685517498458,11495.0095155598,11821.4343274259,5383.11074067542,6111.89877488437
441,17.1,10.7,15.4,481,0.03,10.73,15.43,72.4125,498.748484848,21096.6924242,8736.12878788,-6.72205259345114,-12.8835985871696,0.0289203076877,0.00833271977097,-6.85819843704045,-13.0656804166566,6.16154599371843,6.20748197961619,-6.16154599371843,-6.20748197961619,-0.314273978301156,-0.311559913870101,-7.80362245250348,-14.1128574868794,6.30923503437597,-6.30923503437597,-0.287876294543019,1868.68787879,2022.76060606,1689.58636364,2098.93333333,1602.88181818,1872.34242424,1686.71060606,1594.77575758,2069.69848485,1668.58181818,1858.03484848,2323.86666667,2435.5469697,2250.14848485,2098.93333333,1602.88181818,1872.34242424,1686.71060606,1594.77575758,2069.69848485,1668.58181818,1858.03484848,981.971212121,1135.39393939,874.443939394,1273.11818182,907.916666667,984.537878788,962.313636364,756.565151515,1273.11818182,960.025757576,809.656060606,10893.7090909,11853.3272727,10131.2893939,12933.1545455,10428.8666667,9525.56363636,12400.0712121,9525.56363636,11286.8181818,12933.1545455,10456.7545455,7943.24393939,8500.0030303,7280.27878788,8712.01818182,7252.56818182,7149.87272727,8013.36363636,6992.71212121,8590.7,8390.31060606,8038.33333333,3762.27272727,4063.99090909,3469.37727273,4180.67424242,3349.94090909,3546.23030303,3547.71212121,3275.88787879,4136.37121212,3708.64393939,3944.02424242,17002.8545455,17376.430303,16836.5212121,17710.7924242,16707.5590909,10329.8045455,10486.7242424,10169.1090909,10553.9621212,10052.7409091,11576.6484848,11923.0727273,11347.2893939,12143.9439394,11272.1712121,14788.4863636,15230.9121212,14587.5409091,15558.1666667,14505.5181818,0.707157223955965,1.53048928418248,1.46704801894728,5.82960333533807,12299.1646016608,12653.7219652973,6018.99122908258,6280.17337257826
442,11,8.5,10.7,1216.65,0.01,8.52,10.74,43.54,274.711213518,18286.2073733,6492.62519201,-6.62370979232737,-11.7985446110978,0.0333867048453,0.00880205761226,-6.61136982250161,-11.8204036315037,5.17483481877041,5.2090338090021,-5.17483481877041,-5.2090338090021,-0.280901278716913,-0.282611644614705,-5.12698366028073,-8.71508177964212,3.58809811936139,-3.58809811936139,-0.259216959704056,1777.15207373,2088.53917051,1559.91858679,2342.13517665,2302.91705069,2342.13517665,2024.69892473,1504.546851,1683.40245776,1504.546851,1845.22119816,2114.25806452,2463.87403994,1975.05683564,2342.13517665,2302.91705069,2342.13517665,2024.69892473,1504.546851,1683.40245776,1504.546851,1845.22119816,1071.24270353,1484.98924731,911.141321045,1781.52995392,1750.14439324,1766.15207373,1525,784.589861751,1033.62980031,838.726574501,1139.78955453,9335.53609831,10086.9892473,8710.15360983,10582.3410138,9906.0030722,9915.83256528,9352.82949309,8333.62058372,9446.73271889,10413.7019969,8458.07373272,6743.33179724,7125.84792627,6509.46236559,7355.81105991,7135.38709677,7242.48540707,6440.07373272,6389.37173579,6695.05222734,6946.38248848,6811.30414747,3131.33947773,3415.80491551,2944.50384025,3754.12596006,3364.93394777,3470.453149,2902.19662058,2862.76344086,3045.28264209,3036.34715822,3459.22427035,16734.3655914,17249.9078341,16317.843318,17468.8725038,16174.4301075,10147.1766513,10309.7235023,9989.29339478,10429.9416283,9867.95852535,11655.8955453,11887.3364055,11242.2980031,11990.5407066,11061.8986175,15016.3164363,15329.06298,14515.7327189,15479.3379416,14213.3824885,0.680158023654188,1.57925261177212,1.38923506382719,5.25308792438679,10568.7113835682,10981.3791531509,4978.5559330271,5590.15545054107
443,9.2,7.6,8.8,1032.74,0.01,7.65,8.78,27.1125,288.901990812,13550.2052067,6472.26952527,-8.31894230478568,-13.3884811863967,0.0240060988369,0.00685977043832,-8.40526952326054,-13.399691779808,5.069538881611,4.9944222565475,-5.069538881611,-4.9944222565475,-0.233539410316027,-0.229049810597217,-6.42744644702587,-9.76658527919281,3.33913883216694,-3.33913883216694,-0.206195645940397,1822.03981623,2166.25727412,1704.8820827,2485.32159265,2257.27718224,2280.87595712,1999.0949464,1674.50842266,1807.36600306,1818.89739663,1694.4517611,2221.91730475,2643.42572741,1994.39356815,2485.32159265,2257.27718224,2280.87595712,1999.0949464,1674.50842266,1807.36600306,1818.89739663,1694.4517611,1102.28330781,1566.20520674,945.398162328,1980.69525268,1588.15926493,1584.49617152,1511.70444104,814.901990812,1079.12863706,1249.19295559,831.315467075,7902.44257274,9296.27411945,7295.32006126,9735.85911179,8544.30474732,8560.43644717,9613.96477795,7199.21898928,7786.00918836,9139.71209801,7612.6676876,6668.00459418,7064.04134763,6253.69831547,7504.24349158,7075.61408882,7067.72434916,6235.15007657,6056.77641654,6653.63705972,6096.50229709,6778.37519142,3368.74272588,3541.44716692,3136.53751914,3696.45788668,3576.10260337,3577.72281776,3039.76722818,2952.19295559,3314.41653905,3034.46554364,3427.1194487,16186.568147,16567.754977,15927.6967841,16684.151608,15777.6646248,10418.611026,10588.2388974,10058.3614089,10620.2863706,9857.69831547,10791.5957121,11687.9954058,10465.8698315,12166.5283308,10394.9050536,14010.2312404,14763.1071975,13666.9892802,15230.1577335,13540.6921899,0.625267496335507,1.43832382964703,1.2382362499476,4.3371404413604,10176.2116730459,10247.6894742709,3832.04985681476,6344.16181623116
444,9.7,7.6,8.3,1117.62,0.01,7.63,8.32,30.4575,276.096923077,10950.0630769,7962.22,-8.77736526538499,-13.7124138946795,0.018128696554,0.00604144783762,-8.82844116459342,-13.7723757880117,4.93504862929446,4.9439346234183,-4.93504862929446,-4.9439346234183,-0.219435175159822,-0.218750261717793,-6.14282475109412,-11.0132573401502,4.87043258905609,-4.87043258905609,-0.283889559583172,2119.88307692,2467.38153846,1914.78461538,2690.82769231,2690.82769231,2658.72923077,2176,1900.90769231,2251.34769231,2094.73846154,1909.76923077,2336.02461538,2756.14461538,2132.60923077,2690.82769231,2690.82769231,2658.72923077,2176,1900.90769231,2251.34769231,2094.73846154,1909.76923077,1332.40615385,1730.57846154,1089.69230769,2114.16,2114.16,2034.99692308,1588.00923077,933.298461538,1225.45846154,1445.37230769,955.255384615,7880.97230769,8829.16923077,7272.43076923,9000.58153846,9000.58153846,8861.94769231,8082.15384615,7201,8014.71076923,8739.25538462,7349.75384615,6850.22153846,7223.39384615,6303.13230769,7470.69846154,7470.69846154,7402.95692308,5590.16307692,5590.16307692,6881.68,6694.76,6915.92615385,3734.67076923,4003.55076923,3245.34153846,4122.79384615,3900.11384615,3882.98153846,2834.35384615,2834.35384615,3785.08615385,3396.86461538,3836.70153846,15719.0984615,15960.0461538,15522.2738462,16137.0984615,15387.1446154,10520.1507692,10752.5476923,10109.0215385,10804.3507692,9901.88,10706.5692308,11365.1846154,10295.5107692,11822.0676923,10118.9661538,13586.8523077,14385.3846154,13102.72,14802.7784615,12868.7323077,0.576059647821281,1.35769401565129,1.11049078255869,3.71764480479761,10620.6956079964,10639.2308566116,3510.70640615389,7109.98920184254
445,7.1,6.5,7,2928.45,0,6.46,6.98,32.615,354.561151079,24660.6714628,13481.323741,-7.05709701187627,-12.2230412195232,0.0536546249086,0.0166309316636,-7.32026434612032,-12.3357157705849,5.16594420764696,5.01545142446457,-5.16594420764696,-5.01545142446457,-0.267941243244498,-0.255161604493181,-7.45291373831583,-12.7810610265405,5.32814728822471,-5.32814728822471,-0.263326773416708,1586.96882494,1792.45323741,1350.67865707,1844.18465228,1252.62589928,1793.38609113,1226.77458034,1216.80335731,1712.48441247,1227.19664269,1607.05515588,1949.10071942,2178.09592326,1796.75539568,1844.18465228,1252.62589928,1793.38609113,1226.77458034,1216.80335731,1712.48441247,1227.19664269,1607.05515588,1054.32613909,1140.98081535,876.75059952,1250.85131894,1117.441247,1050.57314149,1089.66426859,648.309352518,1049.35251799,1089.40047962,961.028776978,5862.9616307,6573.59952038,5507.25659472,7068.23980815,6830.94964029,5396.59952038,6949.54916067,5376.47242206,5712.30935252,6960.47002398,5603.83932854,5213.92805755,5556.52997602,4207.70503597,5651.27817746,3455.59232614,4702.44604317,3474.82254197,3452.34772182,5486.33573141,3510.19664269,5523.42685851,2656.4676259,2896.29496403,1891.52038369,2995.25419664,1077.92326139,2525.98800959,1049.61870504,1049.61870504,2986.17985612,1069.16546763,2930.43405276,15732.2158273,16339.6666667,15200.5491607,17006.2374101,14929.3717026,10304.0407674,10436.1199041,9861.77218225,10481.7577938,9357.83693046,10613.4964029,11820.2374101,10202.9832134,13367.9544365,9968.60191847,13774.6594724,15336.088729,13278.9376499,17447.8848921,13061.1127098,0.573964123721832,1.42946140454703,1.10517193658476,3.69444033087522,7983.62982853553,8034.93594940027,2568.79453045922,5414.83529807631
446,8.4,6,6.2,452.71,0.01,6,6.17,7.075,291.120967742,13325.7647849,5347.97849462,-8.76703862479476,-14.4106011191741,0.026797637083,0.00725904081996,-8.87146491279238,-14.4851183575686,5.64356249437938,5.6136534447762,-5.64356249437938,-5.6136534447762,-0.243491682359413,-0.240345660998277,-14.9410234131119,-19.6300503295393,4.68902691642744,-4.68902691642744,-0.135634402082295,2653.08467742,2785.22849462,2489.6922043,2886.56451613,2407.98521505,2838.29569892,2562.19489247,2397.23252688,2781.38978495,2576.56048387,2763.73252688,2916.94086022,3042.63575269,2837.12365591,2886.56451613,2407.98521505,2838.29569892,2562.19489247,2397.23252688,2781.38978495,2576.56048387,2763.73252688,1461.76075269,1612.4422043,1418.8077957,1759.08467742,1429.36021505,1631.54435484,1418.36290323,1389.5,1757.42876344,1454.46236559,1492.52016129,10541.608871,11521.8172043,9363.19489247,12185.2110215,9652.46639785,9217.66801075,11451.1478495,9028.69623656,10995.0174731,12141.3938172,10983.1129032,9560.51075269,10306.8844086,8814.34677419,10661.5577957,8688.18413978,9249.57123656,9516.89784946,8610.48252688,10315.7002688,9901.45967742,10661.5577957,5178.49731183,5827.14112903,4578.22580645,6371.36962366,4455.01209677,5423.14516129,4628.92069892,4379.36693548,5673.4327957,4814.22849462,6342.80107527,15968.9744624,16252.422043,15576.2473118,16493.7486559,15290.8481183,10918.6344086,11263.4758065,10611.5645161,11493.5846774,10570.4556452,10381.4032258,10764.5739247,10060.3091398,11017.9502688,9922.31586022,13217.1344086,13887.3924731,12659.5887097,14357.5147849,12406.7177419,0.597855809582225,1.27251409009136,1.16625052489895,3.97334052724288,14423.5547947727,14225.5027773065,4937.43929988667,9486.11549488608
447,18.3,15.9,21.6,862.97,0.04,15.9,21.6,210.925,484.389784946,18036.016129,5269.81989247,-6.07377519850645,-12.4322303978789,0.037859654715,0.013238712587,-6.10970855999923,-12.608572045232,6.35845519937247,6.49886348523277,-6.35845519937247,-6.49886348523277,-0.343588742922158,-0.347193399986563,-8.97900738541721,-12.9269096151408,3.94790222972361,-3.94790222972361,-0.180220815664692,1585.7594086,1801.02284946,1406.08064516,2004.78897849,1940.58333333,1993.13978495,1648.69623656,1352.45026882,1629.15725806,1426.06854839,1415.31586022,2074.5672043,2189.81451613,1904.36424731,2004.78897849,1940.58333333,1993.13978495,1648.69623656,1352.45026882,1629.15725806,1426.06854839,1415.31586022,946.012096774,1121.17607527,773.508064516,1232.06854839,1035.4811828,1095.90322581,1158.39516129,632.725806452,1051.13978495,839.258064516,710.377688172,9878.08064516,10893.7150538,9263.95698925,11823.1182796,9839.67204301,9792.41397849,10091.1545699,8884.76612903,10330.2110215,10770.8172043,9599.02016129,6034.70295699,6664.39919355,5571.02419355,7089.15322581,6084.02284946,5939.02956989,5516.77419355,5419.72715054,6502.01209677,6174.02284946,6243.59274194,2699.54973118,3040.7688172,2343.20698925,3150.8844086,2942.43413978,2840.43951613,2217.00268817,2195.05645161,3084.97983871,2647.62096774,2764.56451613,17237.3064516,17585.3897849,16861.7688172,17652.75,16616.9879032,9856.89784946,9998.21908602,9626.21370968,10033.1801075,9493.81048387,12417.2903226,12816.0376344,12082.8991935,12923.7419355,11947.3494624,15708.1236559,16204.1612903,15398.0483871,16398.3212366,15328.9959677,0.723345859474044,1.6856303554995,1.51486661975924,6.22924296812525,9962.62499273981,10704.0991959655,5539.0897341409,4423.5352585989
448,7.2,6.9,7.4,2914.3,0,6.86,7.42,39.1475,303.913862719,28175.8640646,3691.04037685,-9.19345916084543,-14.7323347737501,0.0206636666078,0.00591874984438,-9.32034123513643,-14.8691731783374,5.53887561290471,5.54883194320101,-5.53887561290471,-5.54883194320101,-0.23150227022961,-0.229389968246334,-6.21798434585693,-16.5929193436466,10.3749349977896,-10.3749349977896,-0.45482349752604,1813.44818304,1968.81965007,1703.41991925,2078.00269179,1808.1615074,2066.86675639,1782.56527591,1656.40915209,1915.20726783,1714.6473755,1915.20726783,2206.68506057,2368.63391655,2083.27456258,2078.00269179,1808.1615074,2066.86675639,1782.56527591,1656.40915209,1915.20726783,1714.6473755,1915.20726783,1201.48990579,1269.88829071,1111.91520861,1289.512786,1242.93135935,1240.23014805,1285.7577389,1055.74024226,1166.79273217,1132.37012113,1166.79273217,6960.07537012,7448.02557201,6601.25168237,7934.15881561,6894.40915209,6734.56258412,7025.77658143,6305.04306864,6349.96096904,7382.15477793,6349.96096904,6178.7039031,6414.28667564,5307.66756393,6507.68371467,4553.16958277,6285.50471063,4472.49663526,4472.49663526,6325.35800808,5285.98519515,6325.35800808,3168.03633917,3297.06594886,2662.50471063,3358.96366083,2182.31224764,3242.86002692,2113.19246299,2113.19246299,3358.96366083,2653.48317631,3358.96366083,15920.5975774,16159.9192463,15480.7510094,16230.0672948,15297.1601615,10390.7079408,10482.3216689,10076.8802153,10551.9717362,9728.85868102,10647.4401077,11524.9475101,10300.7792732,12222.9582773,10003.8236878,13839.8438762,14633.9475101,13395.3956931,15377.7160162,13078.9596231,0.586608921249925,1.45704507997901,1.13729061857899,3.83803377191201,9424.6355496691,9457.13057941157,3124.64460766938,6299.99094199972
449,17.4,13.9,22.4,509.3,0.04,13.88,22.38,508.81,469.866216216,15773.6378378,6670.72432432,-6.61407179589514,-12.3058653513949,0.0359006981592,0.0116062985488,-6.62116875951179,-12.4583027584855,5.69179355549978,5.83713399897372,-5.69179355549978,-5.83713399897372,-0.300835753902863,-0.305937928808336,-5.57262835449353,-8.42886648067048,2.85623812617695,-2.85623812617695,-0.203995227638385,2002.67567568,2247.41216216,1745.97432432,2361.68918919,1869.65675676,2339.03108108,1838.87027027,1634.77297297,2058.78243243,1698.08918919,1980.41756757,2446.87567568,2631.75135135,2196.16891892,2361.68918919,1869.65675676,2339.03108108,1838.87027027,1634.77297297,2058.78243243,1698.08918919,1980.41756757,1131.22702703,1289.52027027,982.268918919,1403.96756757,1082.32837838,1332.36081081,1266.70540541,867.962162162,1145.01216216,1044.11081081,942.1,10968.4878378,11878.4689189,10293.7567568,12413.4662162,10287.0662162,10734.9216216,11538.0094595,10009.3472973,10869.7986486,12060.3959459,11085.1108108,7046.12567568,7537.06351351,6494.87837838,7896.65945946,6767.89459459,6789.36486486,6653.18108108,6249.84594595,7177.35405405,6955.01081081,7518.65945946,3273.45540541,3600.45810811,2943.36621622,3777.27702703,3102.03783784,3318.26081081,2828.68108108,2697.09864865,3386.17972973,3056.85405405,3604.93918919,16896.3418919,17363.0851351,16629.927027,17551.4675676,16454.3054054,9931.32702703,10113.1891892,9738.75945946,10185.7459459,9623.16081081,12222.2162162,12525.6554054,11972.2472973,12715.4324324,11875.3243243,15421.1364865,15819.5689189,15136.8337838,16063.7527027,15038.0256757,0.691211097046342,1.54568692676763,1.42080749531045,5.47691669250224,11553.8434326977,12291.6189570131,5940.48614307599,5613.35728962172
450,23.6,13.6,15.3,608.33,0.05,13.57,15.27,137.0075,470.702444208,24813.9521785,13291.5047821,-6.75137127209598,-13.6072766735925,0.0459565870092,0.00893937418283,-6.83303761972438,-13.6559748649506,6.85590540149652,6.82293724522624,-6.85590540149652,-6.82293724522624,-0.336756420160429,-0.333004689724775,-2.07126739726719,-13.9673410508602,11.896073653593,-11.896073653593,-0.741714824703632,1488.91710946,1670.36131775,1359.70350691,1857.56110521,1373.22529224,1817.54516472,1360.69394261,1296.45589798,1382.17534538,1394.57917109,1414.5770457,2020.45696068,2236.04250797,1872.06907545,1857.56110521,1373.22529224,1817.54516472,1360.69394261,1296.45589798,1382.17534538,1394.57917109,1414.5770457,907.788522848,1179.39426142,804.945802338,1435.64824655,877.390010627,1435.64824655,836.678002125,773.289054198,837.425079702,816.509032944,849.350690755,9818.52816153,10985.9628055,8569.23698193,11160.9978746,8514.62911796,9065.77895855,9595.13071201,8179.89373007,9897.03825717,11069.5313496,9028.25398512,6049.76089267,6328.51647184,5201.61849097,6443.66737513,4953.93942614,5775.04888417,5148.64293305,4469.24229543,6028.80552604,6133.87885228,6056.47502657,2645.01487779,2891.4218916,2217.55154091,2998.33368757,2121.18809777,2600.13177471,2013.66631243,1777.92561105,2661.87141339,2496.63443146,2797.68544102,17320.4729012,17651.1976621,16930.2539851,17750.0010627,16648.6025505,9797.18384697,10029.5451647,9614.2890542,10092.2890542,9542.06907545,12474.1477152,12915.6811902,12061.8172157,13060.8533475,11959.4250797,15774.0499469,16325.3049947,15307.7003188,16560.5313496,15204.1370882,0.736648363308038,1.74338179364523,1.55485236138594,6.5944088486504,9879.91880744147,10595.7650987269,5583.74240244311,4296.17640499836
