"FIDs","s1vv","s1vh","s1vvstd","s1vhstd","s1vvmd","s1vhmd","s1vvrvh","s1vvrvhmd","s1vhrvv","s1vhrvvmd","s1npdi","s1npdimd"
472,-10.2194294265796,-15.4088740449579,0.025967664895,0.00846000204701,-10.2758090170243,-15.6024407308842,5.18944461837825,5.32663171385996,-5.18944461837825,-5.32663171385996,-0.202488807897159,-0.205834311274875
473,-6.26850475509122,-11.6349724539595,0.0427405266718,0.00795073333604,-6.39780394694488,-11.6043217693338,5.36646769886823,5.20651782238889,-5.36646769886823,-5.20651782238889,-0.299744437139582,-0.289216834969708
474,-8.38241809910891,-14.2318063307185,0.0238476974816,0.00582578846483,-8.34209904821998,-14.2242871964648,5.84938823160956,5.88218814824483,-5.84938823160956,-5.88218814824483,-0.258659687833221,-0.260661502664402
475,-6.39688666580508,-12.4738169090568,0.063112668134,0.0121084846739,-6.70841667616354,-12.6378429324563,6.07693024325172,5.92942625629277,-6.07693024325172,-5.92942625629277,-0.322029871284023,-0.306489542487628
476,-8.33166777339006,-14.131469355564,0.0232706593276,0.00776355635451,-8.27190898980288,-14.1663997402293,5.79980158217397,5.89449075042647,-5.79980158217397,-5.89449075042647,-0.258191967973087,-0.262697640064871
477,-8.02365139801049,-13.4323880746346,0.0318281525381,0.00544921399305,-8.01639177279461,-13.5090180646227,5.40873667662415,5.49262629182813,-5.40873667662415,-5.49262629182813,-0.252084578960618,-0.255169417600605
478,-11.8229939529243,-17.1053191806108,0.0123225235099,0.00287620042548,-11.8330713929201,-17.1288418206494,5.2823252276865,5.29577042772935,-5.2823252276865,-5.29577042772935,-0.18260052714802,-0.182852920961317
479,-5.23217768033671,-10.7155161787207,0.156214680272,0.0486668340338,-5.90333263625046,-11.2168044276653,5.48333849838403,5.31347179141485,-5.48333849838403,-5.31347179141485,-0.343832691224492,-0.310363858161749
209,-13.4991772127248,-19.2735796112217,0.0104878761699,0.00227567610555,-13.6027976728182,-19.3058875464466,5.77440239849697,5.70308987362842,-5.77440239849697,-5.70308987362842,-0.176195198637598,-0.173300447454213
210,-7.53093170675649,-13.4034708533309,0.0341045593664,0.00819126280419,-7.65905104983002,-13.5006779588928,5.87253914657445,5.84162690906282,-5.87253914657445,-5.84162690906282,-0.280520981180078,-0.276072860226833
211,-6.5973785251676,-12.8481867823528,0.0328035058905,0.010282590224,-6.59678536175545,-13.0596974440172,6.25080825718516,6.46291208226173,-6.25080825718516,-6.46291208226173,-0.321451609060073,-0.328792904922122
212,-6.68756335234702,-12.3460614762428,0.0330400444007,0.0104009817766,-6.80786666943478,-12.4442060631797,5.6584981238958,5.6363393937449,-5.6584981238958,-5.6363393937449,-0.297289569110154,-0.292765328285744
213,-7.3295471083561,-12.9306411323461,0.0298550718453,0.00902357766839,-7.43953618341009,-12.9694070661182,5.60109402398998,5.52987088270811,-5.60109402398998,-5.52987088270811,-0.276458143302812,-0.270953317626376
214,-8.00023724940558,-13.4839133964431,0.0358448517502,0.00947860205373,-8.01931976897138,-13.5078855062782,5.48367614703747,5.48856573730687,-5.48367614703747,-5.48856573730687,-0.255242864259895,-0.25495951133133
215,-8.01470434144093,-13.3467647169716,0.0264578850003,0.00711196383384,-8.13406240633861,-13.3820172999555,5.33206037553067,5.24795489361694,-5.33206037553067,-5.24795489361694,-0.249611127444009,-0.243908507741851
216,-7.28422862924925,-12.7364077083674,0.0238510319689,0.0164027143373,-7.33476408941015,-13.0324192428809,5.45217907911812,5.69765515347071,-5.45217907911812,-5.69765515347071,-0.272327961368244,-0.279746838849209
217,-8.42690966512691,-13.9879455183272,0.0171371485104,0.00465563415375,-8.37085867173904,-13.967034776859,5.56103585320031,5.59617610511991,-5.56103585320031,-5.59617610511991,-0.248095997394856,-0.250523896445175
218,-8.19687772790901,-14.3217945778036,0.0337263850197,0.00758086024421,-8.30214020108325,-14.4555938154743,6.1249168498946,6.15345361439102,-6.1249168498946,-6.15345361439102,-0.271992805203742,-0.270389556794804
219,-7.33633542833354,-13.2533993811386,0.0287197695504,0.00698280370882,-7.45084755586835,-13.3203239781505,5.91706395280511,5.86947642228217,-5.91706395280511,-5.86947642228217,-0.28737931826509,-0.282578015046921
220,-9.0827181815383,-15.0118816625403,0.0202447463121,0.00564740863466,-9.07407630904352,-15.0688103562424,5.92916348100198,5.99473404719888,-5.92916348100198,-5.99473404719888,-0.246078520472259,-0.248302290041334
221,-8.25127961022779,-13.5193701811345,0.020749255805,0.00622158734584,-8.3521590457435,-13.5664386588088,5.26809057090668,5.21427961306525,-5.26809057090668,-5.21427961306525,-0.241981319868406,-0.237892938378184
222,-8.37522745278556,-14.0526839896626,0.0203947225098,0.00570205086341,-8.43473375955814,-13.9428675686031,5.677456536877,5.508133809045,-5.677456536877,-5.508133809045,-0.253142453832397,-0.246144961127413
223,-11.1508740846775,-16.1355112392824,0.0193448082561,0.00600437902196,-11.3421663208279,-16.1248132640282,4.98463715460492,4.78264694320023,-4.98463715460492,-4.78264694320023,-0.182678544461804,-0.174123511776196
224,-7.98831776685322,-13.5385897605315,0.0267690649121,0.00695826422613,-8.09741331969827,-13.7160963553154,5.55027199367825,5.61868303561715,-5.55027199367825,-5.61868303561715,-0.257829508795802,-0.257578130219599
225,-9.28590686533976,-15.5110180331145,0.0254460700685,0.00576829754963,-9.42753997793013,-15.4774379088216,6.22511116777476,6.04989793089145,-6.22511116777476,-6.04989793089145,-0.251043675506829,-0.242919225160594
226,-8.91710451052658,-15.0204240819876,0.0215345385978,0.00624865061595,-9.01181601541112,-15.2036452981134,6.10331957146101,6.19182928270226,-6.10331957146101,-6.19182928270226,-0.254968659269598,-0.255697349826827
227,-5.7430673381693,-11.5559982774694,0.0446283253627,0.0110099632799,-5.89957311763908,-11.5910881162674,5.81293093930013,5.69151499862827,-5.81293093930013,-5.69151499862827,-0.336025717715361,-0.325403077820467
228,-6.57804328659027,-13.8773786171386,0.0414915773704,0.00754230584276,-6.52397893488341,-13.9720645517426,7.29933533054832,7.44808561685922,-7.29933533054832,-7.44808561685922,-0.356841103786655,-0.363391384377146
229,-9.71260327589518,-16.1353040121691,0.0209266233326,0.00507846248277,-9.70631365603443,-16.2421512209817,6.4227007362739,6.53583756494727,-6.4227007362739,-6.53583756494727,-0.248480492625401,-0.251877619578813
230,-9.22472254999633,-15.3126222574464,0.0323166862284,0.0098397734595,-9.4542401823003,-15.5111925232675,6.08789970745008,6.0569523409672,-6.08789970745008,-6.0569523409672,-0.248107517550288,-0.242613553404038
231,-9.87784281722773,-16.5428481821032,0.0237334741488,0.00417216673528,-9.97038477493838,-16.5730186157069,6.66500536487545,6.60263384076852,-6.66500536487545,-6.60263384076852,-0.252264612043805,-0.248748577701061
232,-8.65617685103413,-14.3359524555108,0.0222043352861,0.00640528440762,-8.66760496460422,-14.4259385566011,5.67977560447668,5.75833359199689,-5.67977560447668,-5.75833359199689,-0.247031300526823,-0.249348203609783
233,-8.5452173114775,-14.2345515408933,0.0218943934859,0.00638999752729,-8.65194848368682,-14.2473693400236,5.68933422941578,5.59542085633682,-5.68933422941578,-5.59542085633682,-0.249753817358145,-0.244348801104599
234,-7.41019182566537,-13.1708706617188,0.0195144619421,0.00838720036696,-7.43766508445354,-13.2360248402347,5.76067883605341,5.79835975578114,-5.76067883605341,-5.79835975578114,-0.279901916608271,-0.280470480930297
235,-7.7222394460456,-13.6272458360616,0.0201083493128,0.00605421966053,-7.72784014516366,-13.682464386016,5.90500639001598,5.95462424085234,-5.90500639001598,-5.95462424085234,-0.276587763685568,-0.278119549032134
236,-8.75054976488226,-15.6575041231075,0.0380481720005,0.00897381212219,-8.95609673392627,-15.8663498007224,6.90695435822522,6.91025306679612,-6.90695435822522,-6.91025306679612,-0.282978495127949,-0.278387267634976
237,-6.2339198620487,-12.3951603296222,0.0384207362266,0.0126806408437,-6.35207059628693,-12.4630763592854,6.16124046757354,6.1110057629985,-6.16124046757354,-6.1110057629985,-0.330732403542298,-0.324791816796767
238,-7.08271449742996,-12.7740989302443,0.0325845753059,0.00873820827394,-7.2514523819754,-12.9473034678512,5.69138443281434,5.69585108587581,-5.69138443281434,-5.69585108587581,-0.286621237266716,-0.281990194258658
239,-7.21883688705463,-12.941785564011,0.0280717736113,0.00831783522074,-7.26338027060686,-12.9923199733036,5.72294867695633,5.72893970269675,-5.72294867695633,-5.72893970269675,-0.283867657898323,-0.282830987510247
240,-7.35863632812861,-13.1794318180201,0.0305780845229,0.00670842005638,-7.52603632082485,-13.1710044499086,5.82079548989152,5.64496812908373,-5.82079548989152,-5.64496812908373,-0.283414946745272,-0.272742765094514
241,-5.3491644664581,-11.1625467871137,0.0699679010476,0.0190863276273,-5.51863291858641,-11.4242365872844,5.8133823206556,5.90560366869801,-5.8133823206556,-5.90560366869801,-0.352076307015001,-0.348559827286144
242,-4.61037753656321,-11.417132802869,0.132260918298,0.0367214064018,-4.98209963047737,-11.8656825297643,6.80675526630575,6.88358289928692,-6.80675526630575,-6.88358289928692,-0.42469199034358,-0.408575017994427
243,-5.09419496276111,-11.2535474761351,0.127100676968,0.0169278445395,-5.73792478791563,-11.4506886611262,6.15935251337401,5.71276387321056,-6.15935251337401,-5.71276387321056,-0.376770831593177,-0.332357458043192
244,-6.13712279711681,-12.4841445511607,0.109847594053,0.0297820442057,-6.67177553356404,-13.29544680317,6.34702175404389,6.62367126960599,-6.34702175404389,-6.62367126960599,-0.34084800112335,-0.331727225645216
245,-8.15415243550963,-13.6653223472295,0.0234351862705,0.00670937310535,-8.20163837230149,-13.7319705157053,5.51116991171989,5.53033214340376,-5.51116991171989,-5.53033214340376,-0.252580319489617,-0.252139635189161
246,-7.04471570743891,-13.3533475255438,0.0562106723104,0.00853061887163,-7.44449715202582,-13.3433407673168,6.30863181810492,5.89884361529094,-6.30863181810492,-5.89884361529094,-0.309276020279423,-0.283764172021094
247,-7.59267876057958,-14.2449207901872,0.0236961317043,0.0058715452213,-7.64703040813356,-14.4390577699613,6.65224202960758,6.79202736182773,-6.65224202960758,-6.79202736182773,-0.304623317876255,-0.307525140127083
248,-9.8229462293575,-16.1334389793195,0.0351119913706,0.00669116477224,-10.1566321181888,-16.4686179915726,6.31049274996199,6.31198587338385,-6.31049274996199,-6.31198587338385,-0.243119089936007,-0.237067664993304
249,-5.29267341074874,-12.1567277685064,0.0805432404582,0.00983440185775,-5.49984060046723,-12.3124279496045,6.86405435775767,6.81258734913726,-6.86405435775767,-6.81258734913726,-0.393369049587676,-0.382466013803156
250,-6.24076120985664,-12.2667839943168,0.0355782043706,0.0088533601439,-6.26611360171922,-12.263772170266,6.02602278446016,5.99765856854681,-6.02602278446016,-5.99765856854681,-0.325598166476519,-0.323674880803339
251,-7.39688686601747,-13.135637893824,0.0293260479765,0.00617220761129,-7.53959548437568,-13.1703804253315,5.73875102780657,5.63078494095587,-5.73875102780657,-5.63078494095587,-0.279495634118542,-0.271887565949152
252,-6.95682673571005,-12.4010795078634,0.0300625308371,0.0102721667542,-7.09899308706112,-12.4916998256173,5.44425277215332,5.39270673855622,-5.44425277215332,-5.39270673855622,-0.281241819422529,-0.275268810684396
253,-7.29079072819564,-13.0594210556077,0.0276818090127,0.006977472418,-7.36023748489185,-13.0541942039531,5.76863032741208,5.69395671906122,-5.76863032741208,-5.69395671906122,-0.283467827691273,-0.278918208738212
254,-7.05511644397803,-13.027038330543,0.0357371970199,0.00808901755102,-7.28870078525872,-13.1217188700762,5.97192188656492,5.83301808481746,-5.97192188656492,-5.83301808481746,-0.297374557342907,-0.285786288734775
255,-7.6376936208743,-13.4180479620463,0.0337333256962,0.00887220864258,-7.7911729630726,-13.4828093262079,5.78035434117204,5.69163636313533,-5.78035434117204,-5.69163636313533,-0.274526276759626,-0.267539771620625
256,-6.93383322528081,-13.2529220006708,0.0448587565236,0.00918688254562,-7.01047886543423,-13.4955994867513,6.31908877539003,6.4851206213171,-6.31908877539003,-6.4851206213171,-0.313031426034549,-0.316253576619437
257,-6.87968137464317,-12.8872015098724,0.0359171408688,0.00842730683264,-6.97255035475751,-13.0041821958863,6.00752013522928,6.03163184112883,-6.00752013522928,-6.03163184112883,-0.303918436221184,-0.301932852424078
258,-8.12136027939947,-13.4156610275801,0.0201759142317,0.00885992165974,-8.12131533996663,-13.4963371046616,5.29430074818067,5.37502176469501,-5.29430074818067,-5.37502176469501,-0.245823258133887,-0.248640400638444
259,-7.42475653816953,-13.3782110879635,0.0304319665065,0.00868601431784,-7.5651219810581,-13.5460768896479,5.95345454979396,5.9809549085898,-5.95345454979396,-5.9809549085898,-0.28618294547145,-0.283307212689328
260,-9.13731095826224,-14.8795625610189,0.020719126373,0.00593818217811,-9.18879866938266,-14.9215013002968,5.74225160275662,5.73270263091412,-5.74225160275662,-5.73270263091412,-0.239092386365222,-0.237769859276883
261,-7.64877507935462,-12.8107944418386,0.0229542039048,0.00758704896085,-7.67282426026165,-12.8672155008967,5.16201936248398,5.19439124063506,-5.16201936248398,-5.19439124063506,-0.25230342002733,-0.25289100221012
262,-8.23762819790415,-13.1702775386931,0.0218846702073,0.00829175022783,-8.22327448931066,-13.1921061241475,4.93264934078898,4.96883163483687,-4.93264934078898,-4.96883163483687,-0.23041251215697,-0.232021635502209
263,-7.93888948266239,-14.1457063660063,0.0306609464327,0.0078178245259,-7.94322528339639,-14.2373101163303,6.20681688334387,6.29408483293387,-6.20681688334387,-6.29408483293387,-0.281047338419736,-0.283766136367089
264,-9.27453407847612,-14.9468113368771,0.0156894405671,0.00544634985307,-9.3788805811535,-14.9762390402548,5.672277258401,5.59735845910131,-5.672277258401,-5.59735845910131,-0.234185061198355,-0.229822663411647
265,-8.31544552194712,-14.3486908351847,0.0317773601012,0.00770358459594,-8.37155791195212,-14.4142221618138,6.03324531323763,6.04266424986163,-6.03324531323763,-6.04266424986163,-0.266202303858762,-0.265194530549287
266,-7.94976367351553,-14.1723374456065,0.0315547514849,0.00875741338059,-7.9291788216463,-14.1783210941237,6.22257377209093,6.24914227247735,-6.22257377209093,-6.24914227247735,-0.281283126705909,-0.282670690774023
267,-6.53927933858038,-12.5049661667365,0.0309351027006,0.00972390493424,-6.67534290348286,-12.6213308358772,5.96568682815615,5.94598793239438,-5.96568682815615,-5.94598793239438,-0.313254039205208,-0.308135381916425
268,-6.51415545547053,-12.3020712844744,0.0263339283581,0.00903681506085,-6.62628732905724,-12.3584204095205,5.7879158290039,5.73213308046326,-5.7879158290039,-5.73213308046326,-0.307602364118877,-0.301934228295509
269,7.32131801644988,-13.967149746975,1.87647866654,0.00537498805392,7.569169774708,-14.0654195349209,21.2884677634249,21.6345893096289,-21.2884677634249,-21.6345893096289,-3.20328118836418,-3.33031981653979
270,-6.650446737416,-13.3433292840178,0.0348244977011,0.00640012891635,-6.77705126358487,-13.4408149314408,6.69288254660179,6.66376366785594,-6.69288254660179,-6.66376366785594,-0.334748300642503,-0.329597772760781
271,-8.81248492605344,-14.922622258788,0.0153859271589,0.00465130143632,-8.83272382235044,-14.9680799008875,6.11013733273461,6.13535607853709,-6.11013733273461,-6.13535607853709,-0.257430366130256,-0.257779365347516
272,-6.81809443056996,-12.5114668330333,0.0310822229495,0.00973688789923,-6.78678487181288,-12.5842435407378,5.69337240246335,5.79745866892496,-5.69337240246335,-5.79745866892496,-0.294542246708089,-0.299285022222605
273,-7.8407937374349,-14.4743947164247,0.0405373377826,0.0115610134091,-7.68527285043301,-14.5281169271831,6.6336009789898,6.84284407675007,-6.6336009789898,-6.84284407675007,-0.297268427407901,-0.308050421176395
274,-8.2806186317656,-14.537439756995,0.0303392059193,0.00859402957729,-8.15881378939416,-14.4364688668138,6.2568211252294,6.27765507741968,-6.2568211252294,-6.27765507741968,-0.274204799489482,-0.277830340648335
275,-8.51367606037565,-14.6824627925094,0.0247221511108,0.00698442466198,-8.52741508645512,-14.6573934442087,6.16878673213377,6.12997835775353,-6.16878673213377,-6.12997835775353,-0.265940239936377,-0.264396333040497
276,-8.23745838267369,-14.1626620235121,0.0242399394032,0.00863992938903,-8.21403746793165,-14.2741252151979,5.9252036408384,6.06008774726622,-5.9252036408384,-6.06008774726622,-0.264516597830526,-0.269479006918269
277,-8.97575422255464,-15.1067595936824,0.0299244023068,0.004891678258,-9.0318575228058,-15.0765115292709,6.13100537112777,6.04465400646507,-6.13100537112777,-6.04465400646507,-0.254583280545824,-0.25072845008337
278,-7.30651519679941,-12.9352438589387,0.0385918643615,0.0108751431207,-7.41880204310172,-13.1536392236179,5.62872866213929,5.73483718051613,-5.62872866213929,-5.73483718051613,-0.278075074732384,-0.278763084369257
279,-6.7026740489883,-12.3978699841132,0.0388234833926,0.00875127995912,-6.68417868660378,-12.4897809470974,5.69519593512486,5.80560226049365,-5.69519593512486,-5.80560226049365,-0.29816930477242,-0.302785776720287
280,-5.40258070864951,-11.7071115524124,0.0761789420967,0.0122240333321,-5.74276582789872,-11.7809918747405,6.30453084376294,6.03822604684178,-6.30453084376294,-6.03822604684178,-0.368477161807914,-0.344573700989507
281,-5.7514339693537,-12.1130810190585,0.0608289322259,0.0151589342717,-6.1212166860376,-12.3534522845798,6.36164704970478,6.23223559854222,-6.36164704970478,-6.23223559854222,-0.356105220535305,-0.337339500288429
282,-7.57936684945345,-13.2554368820975,0.0259546104506,0.00741631248326,-7.61482795593063,-13.3802954204551,5.67607003264405,5.7654674645245,-5.67607003264405,-5.7654674645245,-0.272432133548182,-0.274609839683496
283,-6.66389913538629,-11.8537653972538,0.0326888980528,0.0122305169798,-6.70227168706534,-11.8326484446551,5.18986626186751,5.13037675758975,-5.18986626186751,-5.13037675758975,-0.280265702660268,-0.276795190976285
284,-7.21419469697632,-12.8828141864575,0.0309225692457,0.00922317660199,-7.38813984745202,-13.0276217474609,5.6686194894812,5.63948190000888,-5.6686194894812,-5.63948190000888,-0.282062844394416,-0.276231766999772
285,-7.55341213091073,-13.0374921464923,0.0256505700805,0.00856207129888,-7.65505697215853,-13.0587631308387,5.4840800155816,5.40370615868021,-5.4840800155816,-5.40370615868021,-0.266335074055002,-0.260874437057523
286,-6.8981608054355,-12.7810226719708,0.0293134208312,0.00700361977411,-6.96295583814952,-12.851318112128,5.88286186653534,5.8883622739785,-5.88286186653534,-5.8883622739785,-0.29893831079371,-0.297177796610409
287,-6.89038841290987,-13.2153134567997,0.0475190105204,0.00719222976347,-7.12093665513147,-13.1612868145894,6.3249250438898,6.0403501594579,-6.3249250438898,-6.0403501594579,-0.314583648204725,-0.297814988996423
288,-7.97927671951793,-13.9897171743938,0.0412325724228,0.0105928936002,-8.21496471329687,-14.1455500559501,6.01044045487585,5.93058534265327,-6.01044045487585,-5.93058534265327,-0.273587424344523,-0.26522579662655
